employee_id,job_level,department,start_month,status,stage,applicant_id,job_id,gender,question_1,question_2,question_3
emp145806,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,x8BrM27lml,vsKJK0QoOt,Female,NA,NA,NA
emp145807,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,URwW3XfZuX,b4EZo9QQZv,Male,NA,NA,NA
emp145808,Specialist/ Supervisor,R&D,2022-05-01,hired,Stage 4: Team Interview,3x2obPDLuL,lMHPCSY8i9,Male,NA,NA,NA
emp145810,Specialist/ Supervisor,Sales,2022-05-01,hired,Stage 4: Team Interview,3gatp9dYoc,2aYWllvR77,Female,NA,NA,NA
emp145811,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,Uq1qgQ6Chr,K0wZ0d9EzD,Female,NA,NA,NA
emp145812,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,rGZ0JPLega,e0DM7Wnq1Z,Male,NA,NA,NA
emp145813,Specialist/ Supervisor,Production,2022-05-01,hired,Stage 4: Team Interview,zUgrQC9lnz,pRcsPC0avY,Male,NA,NA,NA
emp145814,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,eoiBENjvu6,RDuEydxXhT,Female,NA,NA,NA
emp145815,Director/ Head of,Production,2022-05-01,hired,Stage 4: Team Interview,gOt6GMdVZk,ODil3RiNkW,Female,NA,NA,NA
emp145816,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,m3WngaRizK,uygzXXBT6W,Female,NA,NA,NA
emp145818,Specialist/ Supervisor,Customer Service,2022-05-01,hired,Stage 4: Team Interview,QhpKFrpsEK,rBS3zHEGIJ,Male,NA,NA,NA
emp145819,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,W2cWlpm2dI,wjLynUGfdF,Female,NA,NA,NA
emp145820,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,Nl1uHLcltU,YSSGfl41cr,Female,NA,NA,NA
emp145821,Specialist/ Supervisor,Customer Service,2022-05-01,hired,Stage 4: Team Interview,CmjnpRprKN,opVZBKA69s,Female,NA,NA,NA
emp145822,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,dNlxPWLnH5,JlGoQo4Wbw,Male,NA,NA,NA
emp145823,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,Y9OK2S1JQd,jdFeGCYOjl,Female,NA,NA,NA
emp145824,Specialist/ Supervisor,Customer Service,2022-05-01,hired,Stage 4: Team Interview,2sQMhGfA8P,aG2SrUHhEL,Male,NA,NA,NA
emp145825,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,3Y8DsLRN3J,qATnSv8Ej4,Female,NA,NA,NA
emp145827,Specialist/ Supervisor,Customer Service,2022-05-01,hired,Stage 4: Team Interview,kS1ctJVAl7,WvKyspJ4cc,Female,NA,NA,NA
emp145828,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,1MtKRydi3y,aoUk5VaBpl,Female,NA,NA,NA
emp145829,Specialist/ Supervisor,Sales,2022-05-01,hired,Stage 4: Team Interview,keenojfx2o,AbFmhEv5NH,Male,NA,NA,NA
emp145831,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,VJFJoYPztL,HD3zgvwZ2L,Male,NA,NA,NA
emp145833,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,DoeMM8OREF,toRIOm0GF1,Male,NA,NA,NA
emp145834,Manager/ Senior Specialist,Sales,2022-05-01,hired,Stage 4: Team Interview,EhffmD51YF,LfTqpi5uIQ,Male,NA,NA,NA
emp145835,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,hxpDMUr6SI,a3lqeddLyL,Female,NA,NA,NA
emp145836,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,VgeoQsEJ6w,ekAKXdvG3L,Female,NA,NA,NA
emp145837,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,BHcAsA0gAa,vzAgGwJv8L,Male,NA,NA,NA
emp145838,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,UGzFDCCLZS,m2KtQqYuv3,Female,NA,NA,NA
emp145839,Specialist/ Supervisor,R&D,2022-05-01,hired,Stage 4: Team Interview,KqtzJOEYkf,5TlDUXZt68,Male,NA,NA,NA
emp145841,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,abyFHKW53C,BPB0oV46Bj,Male,NA,NA,NA
emp145844,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,8cEoysScgF,C7UrV95CX0,Male,NA,NA,NA
emp145845,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,fEtywuFEYa,yUDo2E9oge,Female,NA,NA,NA
emp145846,Specialist/ Supervisor,Production,2022-05-01,hired,Stage 4: Team Interview,SFfZEjwdeu,Jf1j8zGGCy,Male,NA,NA,NA
emp145848,Specialist/ Supervisor,Finance,2022-05-01,hired,Stage 4: Team Interview,MTCoameleq,l8BseldPQu,Female,NA,NA,NA
emp145849,Specialist/ Supervisor,Customer Service,2022-05-01,hired,Stage 4: Team Interview,x4tULB0URJ,Z6T6EQ6N51,Female,NA,NA,NA
emp145850,Manager/ Senior Specialist,R&D,2022-05-01,hired,Stage 4: Team Interview,DVaDUcL23D,sHAaMWgOv8,Female,NA,NA,NA
emp145851,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,Mcnqb6JY1Z,IJWRGHpLFA,Male,NA,NA,NA
emp145852,Specialist/ Supervisor,Marketing,2022-05-01,hired,Stage 4: Team Interview,JIZ9r4P6B5,kzKyTFUbNj,Female,NA,NA,NA
emp145854,Specialist/ Supervisor,R&D,2022-05-01,hired,Stage 4: Team Interview,eJmVMX1J7G,eOn4D6g2D6,Male,NA,NA,NA
emp145855,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,QCYoZtOVzK,ZzOx0jWp1U,Female,NA,NA,NA
emp145856,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,vr6DZRcNNp,XxCZVGRh9s,Male,NA,NA,NA
emp145857,Specialist/ Supervisor,Customer Service,2022-05-01,hired,Stage 4: Team Interview,dGYwkH8ist,e4YXXBqzaX,Female,NA,NA,NA
emp145858,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,IcuuGMzc0m,SgSvvgBtSR,Male,NA,NA,NA
emp145859,Specialist/ Supervisor,Sales,2022-05-01,hired,Stage 4: Team Interview,YhdIW07oSa,qg1ewfPgSp,Male,NA,NA,NA
emp145860,Manager/ Senior Specialist,Production,2022-05-01,hired,Stage 4: Team Interview,O3mtvOjIJb,spofVCmKjV,Male,NA,NA,NA
emp145861,Manager/ Senior Specialist,R&D,2022-05-01,hired,Stage 4: Team Interview,BdtbdqDVCy,Zuy2W1VuNH,Male,NA,NA,NA
emp145862,Manager/ Senior Specialist,Production,2022-05-01,hired,Stage 4: Team Interview,KILub8IbKt,rQnTGmwE3V,Male,NA,NA,NA
emp145863,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,f70uhpMonr,y8DcJaU3EI,Male,NA,NA,NA
emp145864,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,OUmXmoc2lh,tUFvCTPVx0,Female,NA,NA,NA
emp145865,Specialist/ Supervisor,Production,2022-05-01,hired,Stage 4: Team Interview,2rqGdne0iD,xzTFuGlHmo,Male,NA,NA,NA
emp145866,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,UibvZJe9UY,XGu0MtoCBU,Male,NA,NA,NA
emp145867,Specialist/ Supervisor,Marketing,2022-05-01,hired,Stage 4: Team Interview,HxJpLpfCwC,dEiMYOUoSk,Male,NA,NA,NA
emp145869,Entry Level/ Manual,Marketing,2022-05-01,hired,Stage 4: Team Interview,bBJEd1LBKA,7DyMEdu2Xg,Female,NA,NA,NA
emp145870,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,w8je1LxS44,l6zt5rWIzL,Male,NA,NA,NA
emp145871,Specialist/ Supervisor,Marketing,2022-05-01,hired,Stage 4: Team Interview,yAG0qrkfXj,mtpnlOkhrD,Male,NA,NA,NA
emp145872,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,iQYpVKGGtD,rFOXBv62UR,Female,NA,NA,NA
emp145873,Specialist/ Supervisor,Customer Service,2022-05-01,hired,Stage 4: Team Interview,OD8V3qeYqB,hseQZp5EQ2,Male,NA,NA,NA
emp145875,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,JIVYq0a9fb,ppU01zsykN,Female,NA,NA,NA
emp145876,Specialist/ Supervisor,Finance,2022-05-01,hired,Stage 4: Team Interview,MMeudX2S6e,JzTRX0yhEu,Male,NA,NA,NA
emp145877,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,SOseOmE0NO,Rti9OGydgt,Male,NA,NA,NA
emp145879,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,Hx6Qso7PNs,BvJafwLiZH,Male,NA,NA,NA
emp145881,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,I6OUTlmvVo,ehHDShrSY9,Male,NA,NA,NA
emp145882,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,O0TZZU4fON,FKtcXX4HQn,Female,NA,NA,NA
emp145883,Specialist/ Supervisor,Production,2022-05-01,hired,Stage 4: Team Interview,x8XEhNB8M5,RiPedG1CPE,Male,NA,NA,NA
emp145885,Entry Level/ Manual,HR,2022-05-01,hired,Stage 4: Team Interview,pKt7ad4ENc,tvgYxjyLaj,Female,NA,NA,NA
emp145886,Entry Level/ Manual,Marketing,2022-05-01,hired,Stage 4: Team Interview,MOwnhjVAsQ,ddR1mcsYCi,Male,NA,NA,NA
emp145887,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,qXYClUhjis,PoaXPd9CwR,Female,NA,NA,NA
emp145889,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,FrL5OLisci,fY62A3rQzp,Female,NA,NA,NA
emp145890,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,tbqdl9W3J2,AacJvQVL2L,Female,NA,NA,NA
emp145891,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,mtGeTqNwlW,CFZlUdFkT6,Female,NA,NA,NA
emp145892,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,hMx5XVHS9i,LdwHMgxers,Male,NA,NA,NA
emp145894,Specialist/ Supervisor,Finance,2022-05-01,hired,Stage 4: Team Interview,oWopsXCVbI,2yAVhYkup0,Male,NA,NA,NA
emp145895,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,WYlmIEguM5,nmF9eTJG2I,Female,NA,NA,NA
emp145896,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,g3A72gWWEy,51NOHd63uT,Female,NA,NA,NA
emp145897,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,oN6EvsPOeS,NZmkBq52eW,Male,NA,NA,NA
emp145898,Specialist/ Supervisor,Customer Service,2022-05-01,hired,Stage 4: Team Interview,qCsJUd5ABV,vyYz2VsZVU,Female,NA,NA,NA
emp145899,Entry Level/ Manual,Finance,2022-05-01,hired,Stage 4: Team Interview,oZyEfhh3Qd,DZQEPS9gtv,Female,NA,NA,NA
emp145901,Specialist/ Supervisor,Sales,2022-05-01,hired,Stage 4: Team Interview,zcOA5kxTw2,on3RGDwC8p,Male,NA,NA,NA
emp145902,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,pKoxIx1CXI,8Z9vjKsDkq,Female,NA,NA,NA
emp145903,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,Vg3hcqJH0o,VoBMIGMgVi,Female,NA,NA,NA
emp145905,Entry Level/ Manual,Finance,2022-05-01,hired,Stage 4: Team Interview,uARwrcelWU,FKavzKeVQD,Male,NA,NA,NA
emp145906,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,tjsc13Owqq,WfsAWFi4eb,Male,NA,NA,NA
emp145907,Entry Level/ Manual,Marketing,2022-05-01,hired,Stage 4: Team Interview,3EvF7gc6fc,RZWct6jevg,Male,NA,NA,NA
emp145908,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,qLu5cgQKZy,D0aoJcwPms,Female,NA,NA,NA
emp145909,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,P3gwjDvfYD,f09w4Ym5oh,Male,NA,NA,NA
emp145912,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,DN2FHE36dW,fa17gq9vGU,Female,NA,NA,NA
emp145913,Director/ Head of,Sales,2022-05-01,hired,Stage 4: Team Interview,UhXoLbCvJZ,paskmJh9tz,Male,NA,NA,NA
emp145914,Manager/ Senior Specialist,Production,2022-05-01,hired,Stage 4: Team Interview,suHd0mtgNc,sW7t8aGKRn,Male,NA,NA,NA
emp145915,Specialist/ Supervisor,Sales,2022-05-01,hired,Stage 4: Team Interview,tHyX9z8oYk,ZOLfJ9xZXF,Male,NA,NA,NA
emp145916,Specialist/ Supervisor,R&D,2022-05-01,hired,Stage 4: Team Interview,z2O2Ck1SfU,EW5FExBEHQ,Male,NA,NA,NA
emp145917,Specialist/ Supervisor,Sales,2022-05-01,hired,Stage 4: Team Interview,1tT6ZhbW9m,CABKJ0cKGP,Male,NA,NA,NA
emp145918,Specialist/ Supervisor,Production,2022-05-01,hired,Stage 4: Team Interview,8Y5RnxNrZn,dxbNGLRc3Z,Male,NA,NA,NA
emp145919,Specialist/ Supervisor,Sales,2022-05-01,hired,Stage 4: Team Interview,6tacsdVzcd,epn8SyrjaK,Male,NA,NA,NA
emp145920,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,nTP069t4v9,EUsVNxh6c1,Male,NA,NA,NA
emp145921,Specialist/ Supervisor,R&D,2022-05-01,hired,Stage 4: Team Interview,gVxkqZifRe,qHC6qQ7OQb,Male,NA,NA,NA
emp145922,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,QvYljssZmo,WCxLhbiveE,Female,NA,NA,NA
emp145924,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,y7OLpzkJlF,RKRBbdO7Rk,Female,NA,NA,NA
emp145925,Manager/ Senior Specialist,R&D,2022-05-01,hired,Stage 4: Team Interview,vxSyXRVM9d,FF1dX8gzHi,Female,NA,NA,NA
emp145926,Specialist/ Supervisor,Customer Service,2022-05-01,hired,Stage 4: Team Interview,GUMfln3JvL,qECcY2F9iv,Female,NA,NA,NA
emp145927,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,x85jx7A6tS,tVXhvSOmul,Male,NA,NA,NA
emp145928,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,MzPZW6ja6u,2oWMhieHbv,Male,NA,NA,NA
emp145929,Specialist/ Supervisor,Marketing,2022-05-01,hired,Stage 4: Team Interview,qompg3iwyq,Aj7gC71FKY,Female,NA,NA,NA
emp145930,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,vD8iIZ3lrC,FqzJrf8AFj,Male,NA,NA,NA
emp145931,Specialist/ Supervisor,Marketing,2022-05-01,hired,Stage 4: Team Interview,Vnvpinfcys,ZbDtlNp1fB,Male,NA,NA,NA
emp145932,Manager/ Senior Specialist,Production,2022-05-01,hired,Stage 4: Team Interview,QR9xb5UqzP,cYDubAaG1X,Male,NA,NA,NA
emp145933,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,rOQZBd5mAg,l38VPwiZKl,Female,NA,NA,NA
emp145934,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,JBnaYCwpGx,SRM2YJXOB5,Female,NA,NA,NA
emp145935,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,CkBxB0upT2,VWYQzf8gYO,Female,NA,NA,NA
emp145936,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,dKGNbAGhss,M2r4x5rQCx,Female,NA,NA,NA
emp145937,Specialist/ Supervisor,Finance,2022-05-01,hired,Stage 4: Team Interview,2QY9G7knUd,BDZS9mIroD,Female,NA,NA,NA
emp145938,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,MRO04Oz67Y,uJumjoj3z6,Male,NA,NA,NA
emp145939,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,UF59XBjk2l,PKJyYnLNeF,Female,NA,NA,NA
emp145941,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,ugvO79yWx2,3prf0a4MdO,Male,NA,NA,NA
emp145942,Specialist/ Supervisor,Marketing,2022-05-01,hired,Stage 4: Team Interview,2N4O9N8dJr,inzTKb0D3f,Male,NA,NA,NA
emp145943,Manager/ Senior Specialist,R&D,2022-05-01,hired,Stage 4: Team Interview,WlA3mIC5Ve,TKYXFxBTyG,Male,NA,NA,NA
emp145944,Director/ Head of,Sales,2022-05-01,hired,Stage 4: Team Interview,Y4yiE9jRF1,n9GbeJAmRQ,Male,NA,NA,NA
emp145945,Manager/ Senior Specialist,Finance,2022-05-01,hired,Stage 4: Team Interview,CfYrkBcKQo,r0ccRw4Pn4,Male,NA,NA,NA
emp145946,Specialist/ Supervisor,Sales,2022-05-01,hired,Stage 4: Team Interview,g8IrWWaYA7,J1qxcDhO2h,Male,NA,NA,NA
emp145948,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,1YJ0eWFu5p,tu6Kmk6gB9,Male,NA,NA,NA
emp145949,Specialist/ Supervisor,Production,2022-05-01,hired,Stage 4: Team Interview,qoJHJjy1Z6,dMg28vnlvn,Male,NA,NA,NA
emp145950,Specialist/ Supervisor,Sales,2022-05-01,hired,Stage 4: Team Interview,vbpTIg0r6A,n4CbmQT1DR,Male,NA,NA,NA
emp145951,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,Bnk1koK0SM,AAearNVKWo,Male,NA,NA,NA
emp145952,Specialist/ Supervisor,Sales,2022-05-01,hired,Stage 4: Team Interview,vj5KO4FAru,WoYW99Z2eu,Male,NA,NA,NA
emp145953,Specialist/ Supervisor,R&D,2022-05-01,hired,Stage 4: Team Interview,kvnLcYwqv6,vE4T19GOzx,Male,NA,NA,NA
emp145955,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,erjlE8ahxD,70NOlgW1wC,Male,NA,NA,NA
emp145956,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,O3y6pAdo1t,ND8brMh6Vi,Male,NA,NA,NA
emp145957,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,8ELkJkWhet,SJt0eQuBzv,Male,NA,NA,NA
emp145958,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,vcZrXpMbEt,7w87ThHzlz,Male,NA,NA,NA
emp145959,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,Yf9He5tklS,TrUivJKOqq,Male,NA,NA,NA
emp145960,Manager/ Senior Specialist,R&D,2022-05-01,hired,Stage 4: Team Interview,L5Yj73yAkN,0txJKGLGmh,Male,NA,NA,NA
emp145961,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,MKK8Y7Wgh8,bnuVsUY0PN,Female,NA,NA,NA
emp145962,Entry Level/ Manual,Finance,2022-05-01,hired,Stage 4: Team Interview,5ceXqnISsg,4jCVdNDdd3,Female,NA,NA,NA
emp145963,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,79ruZxUPRr,FXXMfxbLom,Male,NA,NA,NA
emp145964,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,vfDXLtMExw,WejmXWdaAo,Female,NA,NA,NA
emp145965,Entry Level/ Manual,Marketing,2022-05-01,hired,Stage 4: Team Interview,oRq0degvum,PSI2abVqMl,Male,NA,NA,NA
emp145966,Manager/ Senior Specialist,Customer Service,2022-05-01,hired,Stage 4: Team Interview,BLnFY5MEq3,GzkJ5FfhiZ,Male,NA,NA,NA
emp145967,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,vc2ATvQaHO,eLF5amLnuc,Male,NA,NA,NA
emp145968,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,xSCaLbfofA,YUFk4N6J2M,Male,NA,NA,NA
emp145969,Specialist/ Supervisor,Production,2022-05-01,hired,Stage 4: Team Interview,KpqHxzPnLM,09NRDhzCli,Male,NA,NA,NA
emp145970,Entry Level/ Manual,HR,2022-05-01,hired,Stage 4: Team Interview,Ma851PzdZc,JH5SjMvzGh,Female,NA,NA,NA
emp145971,Specialist/ Supervisor,Sales,2022-05-01,hired,Stage 4: Team Interview,k6aHIdTz9I,DDZIKDbsZx,Male,NA,NA,NA
emp145972,Specialist/ Supervisor,Marketing,2022-05-01,hired,Stage 4: Team Interview,kmNH8sN1ui,KQQscWD9kf,Female,NA,NA,NA
emp145973,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,dWmV9p1suM,pi4AGU1pws,Male,NA,NA,NA
emp145974,Director/ Head of,Sales,2022-05-01,hired,Stage 4: Team Interview,Lb0vkox6tx,imIlgln6cS,Female,NA,NA,NA
emp145976,Manager/ Senior Specialist,Production,2022-05-01,hired,Stage 4: Team Interview,0D9eCuWPl2,mARiTtJbwH,Male,NA,NA,NA
emp145977,Specialist/ Supervisor,Sales,2022-05-01,hired,Stage 4: Team Interview,7gLGEPh2o7,MjZVoSwKe1,Male,NA,NA,NA
emp145978,Manager/ Senior Specialist,Marketing,2022-05-01,hired,Stage 4: Team Interview,g4AJKO19Q0,4BuYLc86B2,Male,NA,NA,NA
emp145979,Specialist/ Supervisor,Production,2022-05-01,hired,Stage 4: Team Interview,kfs4bksIDo,umQEhjeU3g,Male,NA,NA,NA
emp145980,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,VXFSWZDgHz,pojY6LvLAp,Female,2,4,4
emp145981,Specialist/ Supervisor,Sales,2022-05-01,hired,Stage 4: Team Interview,RiUGyJ9InP,U6T9dJdCSB,Male,NA,NA,NA
emp145982,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,aCYC8l5o9h,fBiYaL2O6y,Female,NA,NA,NA
emp145983,Specialist/ Supervisor,Production,2022-05-01,hired,Stage 4: Team Interview,K0nmNqOEwd,4E5q71WRGq,Female,NA,NA,NA
emp145984,Specialist/ Supervisor,Production,2022-05-01,hired,Stage 4: Team Interview,rD1BEiRhKj,u6wrwVh8mY,Female,NA,NA,NA
emp145986,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,lI7vHVt6eK,1k35yJHZJk,Male,NA,NA,NA
emp145987,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,8HEyWCRydM,PtbxWqTsIr,Female,NA,NA,NA
emp145988,Specialist/ Supervisor,R&D,2022-05-01,hired,Stage 4: Team Interview,PKHUyi6Qkp,GxEZVERSEE,Male,NA,NA,NA
emp145990,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,WX65DW2JOK,GFAkwb5p0M,Male,NA,NA,NA
emp145991,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,s8aNjEjbTk,QpX2xsiwxx,Female,NA,NA,NA
emp145992,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,BzOsBy0tUl,ex0PQRF7mR,Male,NA,NA,NA
emp145994,Entry Level/ Manual,Customer Service,2022-05-01,hired,Stage 4: Team Interview,wzJw0aaaUB,Bi2zFeCJDV,Female,NA,NA,NA
emp145995,Specialist/ Supervisor,Customer Service,2022-05-01,hired,Stage 4: Team Interview,ks2MaeqGJE,cXgEvFrIFu,Male,NA,NA,NA
emp145996,Entry Level/ Manual,Sales,2022-05-01,hired,Stage 4: Assessment Center,OLVQkeAYfx,3FqFdkC8mM,Male,NA,NA,NA
emp145997,Entry Level/ Manual,Customer Service,2022-06-01,hired,Stage 4: Team Interview,YK7VJdTbZN,6mWTUhfNzn,Male,NA,NA,NA
emp145998,Specialist/ Supervisor,Sales,2022-06-01,hired,Stage 4: Team Interview,e7ymiiLUzF,3zutM73qzc,Female,NA,NA,NA
emp145999,Specialist/ Supervisor,Production,2022-06-01,hired,Stage 4: Team Interview,kHyjio7gtK,7XPETciBCr,Male,NA,NA,NA
emp146000,Entry Level/ Manual,Marketing,2022-06-01,hired,Stage 4: Team Interview,FoLrUAf4DP,TeFt08aKGO,Male,NA,NA,NA
emp146001,Entry Level/ Manual,Customer Service,2022-06-01,hired,Stage 4: Team Interview,Theo6xLOT3,loSjhyN94l,Male,NA,NA,NA
emp146002,Entry Level/ Manual,Sales,2022-06-01,hired,Stage 4: Assessment Center,sUat8g4Vtv,CUmXHyhCnh,Female,NA,NA,NA
emp146003,Entry Level/ Manual,Sales,2022-06-01,hired,Stage 4: Assessment Center,a1gZh816E4,4iW23GimUr,Male,NA,NA,NA
emp146004,Specialist/ Supervisor,Marketing,2022-06-01,hired,Stage 4: Team Interview,0EB48WsGKw,QYDI5fgooR,Male,NA,NA,NA
emp146006,Specialist/ Supervisor,Production,2022-06-01,hired,Stage 4: Team Interview,iIHckXAkBW,S5R7ertKGF,Male,NA,NA,NA
emp146007,Entry Level/ Manual,Sales,2022-06-01,hired,Stage 4: Assessment Center,mJdsTFk4Oh,qicxOQrv2p,Female,NA,NA,NA
emp146008,Specialist/ Supervisor,Production,2022-06-01,hired,Stage 4: Team Interview,ukJbu9gGBu,rV0Hio1J6K,Male,NA,NA,NA
emp146009,Entry Level/ Manual,Customer Service,2022-06-01,hired,Stage 4: Team Interview,z3S76Dayoz,PPQVGsJQRs,Female,NA,NA,NA
emp146010,Entry Level/ Manual,Customer Service,2022-06-01,hired,Stage 4: Team Interview,gEwt5OYFot,ISKQhSenDq,Female,NA,NA,NA
emp146011,Entry Level/ Manual,R&D,2022-06-01,hired,Stage 4: Team Interview,QhA1FhAsuZ,bg5tfdYJGm,Female,NA,NA,NA
emp146012,Specialist/ Supervisor,Sales,2022-06-01,hired,Stage 4: Team Interview,XMlc91J4te,kVZkclB2YT,Male,NA,NA,NA
emp146013,Specialist/ Supervisor,Production,2022-06-01,hired,Stage 4: Team Interview,8gyXxbGqfm,Omhz7tYNwu,Male,NA,NA,NA
emp146014,Entry Level/ Manual,Sales,2022-06-01,hired,Stage 4: Assessment Center,EuqO70ZoSo,2yE6tKpJXt,Male,NA,NA,NA
emp146015,Entry Level/ Manual,Customer Service,2022-06-01,hired,Stage 4: Team Interview,TKqiUdw5jR,IV9IsAVfYN,Female,NA,NA,NA
emp146017,Entry Level/ Manual,Sales,2022-06-01,hired,Stage 4: Assessment Center,pb8eckR6Wa,TM6SG7OIbg,Female,NA,NA,NA
emp146018,Manager/ Senior Specialist,Customer Service,2022-06-01,hired,Stage 4: Team Interview,mfML7QDkZg,VUhQr87Rz7,Female,NA,NA,NA
