employee_id,event_date,country,job_level,department,start_date,tenure_years,new_starter
emp127779,2025-01-26,Germany,Specialist,Consulting,2024-12-19,2.89,NA
emp115072,2025-01-26,Germany,Manager/ Senior Specialist,Marketing,2025-01-22,4.55,NA
emp112518,2025-01-26,Italy,Specialist,Consulting,2024-12-10,2.34,NA
emp115177,2025-01-26,Italy,Specialist,Consulting,2021-11-08,3.59,NA
emp108317,2025-01-26,Netherlands,Leadership,Consulting,2022-09-21,5.87,NA
emp104098,2025-01-26,Netherlands,Entry Level,Customer Service,2024-05-02,1.82,NA
emp113709,2025-01-26,Netherlands,Specialist,HR,2023-12-26,3.02,NA
emp128078,2025-01-26,Spain,Entry Level,Consulting,2024-04-29,2.38,NA
emp122163,2025-01-26,Spain,Entry Level,Sales,2024-12-12,2.58,NA
emp121915,2025-01-27,France,Entry Level,R&D,2024-01-09,1.35,NA
emp103932,2025-01-27,France,Specialist,Sales,2023-09-12,2.73,NA
emp111326,2025-01-27,France,Manager/ Senior Specialist,Sales,2022-03-22,4.46,NA
emp110064,2025-01-27,Germany,Entry Level,Consulting,2024-04-10,1.24,NA
emp112891,2025-01-27,Germany,Entry Level,Consulting,2024-08-29,1.57,NA
emp117778,2025-01-27,Germany,Entry Level,Consulting,2024-10-08,3.26,NA
emp120207,2025-01-27,Germany,Manager/ Senior Specialist,Consulting,2023-05-29,5,NA
emp124432,2025-01-27,Germany,Manager/ Senior Specialist,Consulting,2024-01-01,4.38,NA
emp101755,2025-01-27,Germany,Specialist,Marketing,2022-04-13,4.81,NA
emp125215,2025-01-27,Italy,Director/ Head of,R&D,2023-11-25,3.44,NA
emp108143,2025-01-27,Netherlands,Manager/ Senior Specialist,Consulting,2024-01-24,2.81,NA
emp118744,2025-01-27,Spain,Manager/ Senior Specialist,R&D,2021-10-06,4.87,NA
emp111721,2025-01-28,France,Entry Level,Sales,2024-09-05,2.34,NA
emp122141,2025-01-28,France,Specialist,Sales,2024-10-07,2.3,NA
emp126888,2025-01-28,France,Manager/ Senior Specialist,Sales,2023-12-05,4.4,NA
emp105898,2025-01-28,Germany,Specialist,Consulting,2024-10-26,4.39,NA
emp122105,2025-01-28,Germany,Specialist,Consulting,2024-10-26,4.09,NA
emp128627,2025-01-28,Germany,Specialist,Consulting,2023-12-27,3.82,NA
emp108057,2025-01-28,Germany,Specialist,Customer Service,2024-05-24,2.3,NA
emp103679,2025-01-28,Germany,Entry Level,R&D,2024-12-20,2.19,NA
emp102268,2025-01-28,Germany,Specialist,Sales,2024-11-16,3.73,NA
emp119368,2025-01-28,Italy,Manager/ Senior Specialist,Customer Service,2021-08-28,4.81,NA
emp122999,2025-01-28,Spain,Specialist,Marketing,2024-09-17,2.59,NA
emp105578,2025-01-29,Germany,Specialist,Marketing,2024-06-13,3.27,NA
emp125541,2025-01-29,Italy,Entry Level,Consulting,2024-07-04,2.2,NA
emp127987,2025-01-29,Italy,Entry Level,Consulting,2024-11-08,2.64,NA
emp122341,2025-01-29,Italy,Manager/ Senior Specialist,Customer Service,2024-11-14,3.75,NA
emp111926,2025-01-29,Italy,Specialist,R&D,2024-12-22,2.21,NA
emp118546,2025-01-29,Italy,Specialist,R&D,2023-10-01,3.4,NA
emp105236,2025-01-29,Netherlands,Specialist,R&D,2022-12-17,3.96,NA
emp109292,2025-01-30,France,Specialist,Finance,2023-04-13,2.22,NA
emp103354,2025-01-30,Germany,Manager/ Senior Specialist,Consulting,2021-03-20,5.14,NA
emp114245,2025-01-30,Germany,Specialist,Consulting,2024-10-01,2.9,NA
emp126075,2025-01-30,Germany,Specialist,Consulting,2024-09-15,5.61,NA
emp107461,2025-01-30,Germany,Entry Level,Marketing,2024-08-21,1.93,NA
emp121051,2025-01-30,Germany,Specialist,R&D,2023-03-14,2.51,NA
emp125659,2025-01-30,Germany,Specialist,R&D,2024-09-06,3.05,NA
emp126640,2025-01-30,Germany,Entry Level,R&D,2024-07-14,2.51,NA
emp129429,2025-01-30,Germany,Specialist,R&D,2024-11-27,1.61,NA
emp117139,2025-01-30,Italy,Entry Level,Consulting,2024-03-29,2.5,NA
emp103013,2025-01-30,Netherlands,Director/ Head of,Consulting,2024-05-31,7.16,NA
emp106182,2025-01-30,Netherlands,Entry Level,Consulting,2023-12-12,1.85,NA
emp117610,2025-01-30,Netherlands,Manager/ Senior Specialist,Consulting,2021-01-12,4.67,NA
emp110885,2025-01-30,Spain,Entry Level,Finance,2025-01-23,2.36,NA
emp122809,2025-01-31,Germany,Specialist,Consulting,2024-05-26,1.9,NA
emp127253,2025-01-31,Germany,Manager/ Senior Specialist,Consulting,2023-07-17,5.19,NA
emp110463,2025-01-31,Germany,Entry Level,Finance,2024-11-15,1.89,NA
emp108375,2025-01-31,Germany,Entry Level,R&D,2024-12-27,1.59,NA
emp111685,2025-01-31,Germany,Manager/ Senior Specialist,Sales,2024-09-24,4.91,NA
emp116827,2025-01-31,Germany,Specialist,Sales,2024-11-22,3.36,NA
emp125081,2025-01-31,Germany,Specialist,Sales,2023-10-08,3.03,NA
emp114770,2025-01-31,Netherlands,Specialist,Marketing,2024-08-15,2.58,NA
emp115931,2025-02-01,France,Specialist,Consulting,2021-12-05,3.76,NA
emp126929,2025-02-01,France,Specialist,Consulting,2021-08-09,4.49,NA
emp105611,2025-02-01,France,Manager/ Senior Specialist,Customer Service,2023-12-07,3.31,NA
emp123681,2025-02-01,France,Manager/ Senior Specialist,Customer Service,2023-05-16,2.27,NA
emp110304,2025-02-01,France,Specialist,Finance,2024-12-31,2.96,NA
emp109172,2025-02-01,France,Manager/ Senior Specialist,Marketing,2024-04-04,4.69,NA
emp101949,2025-02-01,France,Manager/ Senior Specialist,Sales,2022-10-22,4.2,NA
emp122796,2025-02-01,France,Specialist,Sales,2022-12-12,3.83,NA
emp122852,2025-02-01,France,Entry Level,Sales,2025-01-20,1.68,NA
emp100034,2025-02-01,Germany,Manager/ Senior Specialist,Consulting,2023-09-14,3.35,NA
emp101173,2025-02-01,Germany,Entry Level,Consulting,2024-01-31,2.03,NA
emp102666,2025-02-01,Germany,Specialist,Consulting,2024-06-13,3,NA
emp106264,2025-02-01,Germany,Manager/ Senior Specialist,Consulting,2024-09-30,3.05,NA
emp121605,2025-02-01,Germany,Director/ Head of,Consulting,2024-12-21,6.54,NA
emp117441,2025-02-01,Germany,Entry Level,Customer Service,2024-12-08,2.45,NA
emp113614,2025-02-01,Germany,Specialist,Finance,2024-06-08,3.94,NA
emp102553,2025-02-01,Germany,Entry Level,HR,2024-09-04,1.76,NA
emp118006,2025-02-01,Germany,Entry Level,Sales,2025-01-17,2.19,NA
emp126574,2025-02-01,Germany,Entry Level,Sales,2023-08-10,1.92,NA
emp113758,2025-02-01,Italy,Entry Level,Sales,2024-08-05,1.61,NA
emp129242,2025-02-01,Netherlands,Entry Level,Sales,2024-11-17,2.24,NA
emp119028,2025-02-01,Spain,Entry Level,Consulting,2025-01-28,1.96,New Starter
emp102457,2025-02-02,Germany,Entry Level,Consulting,2024-05-13,2.01,NA
emp104956,2025-02-02,Germany,Entry Level,Consulting,2023-10-29,2.84,NA
emp112890,2025-02-02,Germany,Specialist,Consulting,2022-06-11,3.44,NA
emp114935,2025-02-02,Germany,Entry Level,Consulting,2024-01-10,2.25,NA
emp123695,2025-02-02,Germany,Manager/ Senior Specialist,Consulting,2022-11-27,4.28,NA
emp128253,2025-02-02,Germany,Specialist,Consulting,2023-02-03,3.85,NA
emp126779,2025-02-02,Germany,Entry Level,Customer Service,2024-07-18,1.45,NA
emp122038,2025-02-02,Germany,Specialist,R&D,2025-01-19,2.04,NA
emp127036,2025-02-02,Netherlands,Manager/ Senior Specialist,Consulting,2024-09-29,3.8,NA
emp120895,2025-02-02,Netherlands,Specialist,Sales,2024-11-05,2.52,NA
emp102843,2025-02-02,Spain,Entry Level,Consulting,2023-09-05,1.8,NA
emp100121,2025-02-03,Germany,Director/ Head of,Consulting,2023-02-13,5.11,NA
emp115306,2025-02-03,Germany,Entry Level,Consulting,2024-06-11,1.51,NA
emp120318,2025-02-03,Germany,Entry Level,Customer Service,2024-01-25,2.76,NA
emp115087,2025-02-03,Germany,Entry Level,Finance,2022-10-19,2.9,NA
emp118913,2025-02-03,Germany,Specialist,R&D,2024-05-07,4.05,NA
emp120686,2025-02-03,Italy,Manager/ Senior Specialist,Consulting,2023-07-13,5.69,NA
emp124472,2025-02-03,Italy,Entry Level,HR,2024-07-11,1.93,NA
emp114583,2025-02-03,Netherlands,Entry Level,Consulting,2023-08-01,1.87,NA
emp116050,2025-02-03,Netherlands,Entry Level,Consulting,2024-01-31,2.23,NA
emp114546,2025-02-03,Netherlands,Specialist,R&D,2023-12-04,2.48,NA
emp109011,2025-02-03,Netherlands,Manager/ Senior Specialist,Sales,2023-12-23,3.93,NA
emp110486,2025-02-04,France,Specialist,Consulting,2023-06-08,3.96,NA
emp114168,2025-02-04,France,Specialist,Consulting,2024-09-30,3.89,NA
emp128055,2025-02-04,France,Manager/ Senior Specialist,Consulting,2023-10-27,3.16,NA
emp105687,2025-02-04,Germany,Entry Level,Consulting,2023-08-01,2.38,NA
emp123737,2025-02-04,Germany,Entry Level,Consulting,2024-04-03,1.82,NA
emp123994,2025-02-04,Germany,Manager/ Senior Specialist,Consulting,2024-05-09,4.82,NA
emp110964,2025-02-04,Germany,Entry Level,Finance,2025-01-07,1.88,NA
emp114259,2025-02-04,Germany,Specialist,Marketing,2024-08-10,3.54,NA
emp107844,2025-02-04,Germany,Manager/ Senior Specialist,R&D,2020-09-21,5.21,NA
emp121174,2025-02-04,Germany,Manager/ Senior Specialist,R&D,2022-11-09,2.93,NA
emp122868,2025-02-04,Italy,Specialist,Consulting,2023-09-20,4.19,NA
emp105942,2025-02-04,Italy,Specialist,Sales,2022-02-14,3.17,NA
emp119650,2025-02-04,Spain,Specialist,R&D,2024-11-10,3.55,NA
emp104895,2025-02-05,France,Entry Level,Consulting,2023-07-08,3.01,NA
emp111768,2025-02-05,France,Director/ Head of,Consulting,2024-03-10,7.31,NA
emp112910,2025-02-05,France,Manager/ Senior Specialist,Consulting,2024-07-02,3.89,NA
emp121472,2025-02-05,France,Specialist,Sales,2024-12-31,1.38,NA
emp102615,2025-02-05,Germany,Specialist,Consulting,2024-04-29,2.71,NA
emp123921,2025-02-05,Germany,Manager/ Senior Specialist,Consulting,2024-06-15,4.41,NA
emp129841,2025-02-05,Germany,Specialist,Finance,2024-05-19,2.81,NA
emp125898,2025-02-05,Germany,Specialist,HR,2024-08-03,2.39,NA
emp113892,2025-02-05,Italy,Entry Level,Consulting,2025-01-29,2.2,New Starter
emp113594,2025-02-05,Spain,Manager/ Senior Specialist,Consulting,2025-01-11,2.78,NA
emp125629,2025-02-05,Spain,Entry Level,Marketing,2024-07-22,2.23,NA
emp126428,2025-02-06,France,Entry Level,Consulting,2024-12-10,1.85,NA
emp102931,2025-02-06,France,Specialist,Customer Service,2025-01-13,3.27,NA
emp110585,2025-02-06,France,Director/ Head of,R&D,2024-05-10,3.77,NA
emp105037,2025-02-06,Germany,Specialist,Consulting,2024-08-24,3.65,NA
emp112112,2025-02-06,Germany,Specialist,Consulting,2023-10-27,3.19,NA
emp115355,2025-02-06,Germany,Specialist,Consulting,2022-11-05,3.48,NA
emp115858,2025-02-06,Germany,Entry Level,Consulting,2023-06-18,3.05,NA
emp118002,2025-02-06,Germany,Entry Level,Consulting,2024-11-12,1.08,NA
emp119387,2025-02-06,Germany,Director/ Head of,Customer Service,2024-03-10,5.63,NA
emp118227,2025-02-06,Germany,Specialist,Finance,2025-01-21,2.51,NA
emp121069,2025-02-06,Germany,Entry Level,Finance,2024-08-07,1.91,NA
emp123894,2025-02-06,Germany,Entry Level,R&D,2024-03-15,1.85,NA
emp108546,2025-02-06,Germany,Manager/ Senior Specialist,Sales,2023-01-18,4.1,NA
emp114112,2025-02-06,Italy,Specialist,Consulting,2024-05-03,4.25,NA
emp117292,2025-02-06,Italy,Specialist,Consulting,2024-08-09,3,NA
emp117084,2025-02-06,Netherlands,Entry Level,Consulting,2024-03-18,1.83,NA
emp117305,2025-02-07,France,Specialist,R&D,2024-03-16,3.75,NA
emp108516,2025-02-07,Germany,Entry Level,Consulting,2025-01-17,1.71,NA
emp114927,2025-02-07,Germany,Specialist,Consulting,2025-01-16,3.06,NA
emp121037,2025-02-07,Germany,Manager/ Senior Specialist,Consulting,2022-11-03,3.79,NA
emp105348,2025-02-07,Germany,Manager/ Senior Specialist,Customer Service,2024-11-18,4.66,NA
emp110077,2025-02-07,Germany,Manager/ Senior Specialist,R&D,2023-07-05,3.65,NA
emp115588,2025-02-07,Germany,Specialist,Sales,2024-12-03,2.3,NA
emp116115,2025-02-07,Italy,Entry Level,Consulting,2023-08-16,2.53,NA
emp128929,2025-02-07,Italy,Specialist,R&D,2024-10-31,2.92,NA
emp116697,2025-02-07,Italy,Entry Level,Sales,2024-02-09,1.78,NA
emp118758,2025-02-07,Italy,Specialist,Sales,2024-07-03,3.56,NA
emp122006,2025-02-07,Netherlands,Entry Level,Customer Service,2023-08-28,1.84,NA
emp107372,2025-02-07,Netherlands,Entry Level,Sales,2024-01-30,2.12,NA
emp111268,2025-02-07,Netherlands,Entry Level,Sales,2023-05-22,3.01,NA
emp126083,2025-02-08,France,Specialist,Consulting,2024-11-17,3.56,NA
emp123520,2025-02-08,Germany,Specialist,Consulting,2024-06-10,3.29,NA
emp104868,2025-02-08,Germany,Entry Level,Customer Service,2024-11-04,1.47,NA
emp109439,2025-02-08,Germany,Director/ Head of,Marketing,2023-04-30,3.9,NA
emp117069,2025-02-08,Germany,Entry Level,R&D,2023-01-26,2.25,NA
emp100337,2025-02-08,Germany,Specialist,Sales,2023-04-06,2.13,NA
emp116329,2025-02-08,Germany,Manager/ Senior Specialist,Sales,2023-07-06,3.4,NA
emp125899,2025-02-08,Italy,Specialist,Consulting,2022-11-29,2.64,NA
emp113529,2025-02-08,Italy,Entry Level,Customer Service,2024-12-27,0.86,NA
emp102850,2025-02-08,Italy,Manager/ Senior Specialist,Marketing,2021-12-15,4.24,NA
emp104378,2025-02-08,Italy,Manager/ Senior Specialist,R&D,2023-11-09,5.77,NA
emp129125,2025-02-08,Netherlands,Entry Level,Consulting,2024-02-24,2,NA
emp124870,2025-02-08,Netherlands,Manager/ Senior Specialist,HR,2020-03-23,5.18,NA
emp109757,2025-02-08,Netherlands,Specialist,Sales,2024-01-10,1.66,NA
emp121521,2025-02-09,France,Manager/ Senior Specialist,Consulting,2024-09-26,5.08,NA
emp128828,2025-02-09,France,Manager/ Senior Specialist,Consulting,2024-12-29,3.64,NA
emp103600,2025-02-09,Germany,Specialist,Consulting,2024-12-14,2.94,NA
emp107804,2025-02-09,Germany,Specialist,Consulting,2024-09-23,3.25,NA
emp116753,2025-02-09,Germany,Specialist,Consulting,2022-05-28,3.92,NA
emp103205,2025-02-09,Germany,Entry Level,Customer Service,2023-04-23,3.09,NA
emp120269,2025-02-09,Germany,Entry Level,Customer Service,2024-09-13,1.53,NA
emp104057,2025-02-09,Germany,Specialist,Sales,2023-02-24,3.22,NA
emp123777,2025-02-09,Italy,Specialist,Consulting,2023-05-11,3.76,NA
emp117275,2025-02-09,Italy,Entry Level,Sales,2024-04-05,1.53,NA
emp119564,2025-02-09,Netherlands,Specialist,Consulting,2022-12-01,3.34,NA
emp128290,2025-02-09,Netherlands,Specialist,Consulting,2023-12-13,3.13,NA
emp129007,2025-02-09,Netherlands,Specialist,Consulting,2022-10-18,2.67,NA
emp108762,2025-02-09,Netherlands,Specialist,Customer Service,2023-11-16,3.79,NA
emp124968,2025-02-09,Spain,Specialist,Consulting,2022-01-10,4.4,NA
emp119513,2025-02-09,Spain,Specialist,R&D,2024-11-18,3.39,NA
emp120304,2025-02-10,France,Entry Level,Consulting,2025-01-01,1.98,NA
emp102028,2025-02-10,France,Manager/ Senior Specialist,Sales,2025-02-03,4.52,New Starter
emp105980,2025-02-10,Germany,Entry Level,Consulting,2024-06-15,2.07,NA
emp111863,2025-02-10,Germany,Manager/ Senior Specialist,Consulting,2024-04-08,3.57,NA
emp119170,2025-02-10,Germany,Entry Level,Consulting,2024-09-12,1.72,NA
emp102421,2025-02-10,Germany,Manager/ Senior Specialist,Customer Service,2023-08-31,5.22,NA
emp109188,2025-02-10,Germany,Entry Level,Customer Service,2024-06-05,2.12,NA
emp110621,2025-02-10,Germany,Manager/ Senior Specialist,Customer Service,2024-03-06,4.41,NA
emp129600,2025-02-10,Germany,Entry Level,Marketing,2024-12-09,1.84,NA
emp109702,2025-02-10,Germany,Specialist,R&D,2024-07-24,3.19,NA
emp104952,2025-02-10,Italy,Specialist,Consulting,2023-06-19,3.77,NA
emp107348,2025-02-10,Netherlands,Manager/ Senior Specialist,Customer Service,2024-05-19,2.63,NA
emp123782,2025-02-10,Spain,Entry Level,Consulting,2023-10-22,1.55,NA
emp116365,2025-02-11,France,Manager/ Senior Specialist,Consulting,2024-03-24,3.6,NA
emp127467,2025-02-11,France,Manager/ Senior Specialist,Consulting,2024-04-05,4.5,NA
emp120022,2025-02-11,France,Specialist,Sales,2023-10-21,3.87,NA
emp109913,2025-02-11,Germany,Entry Level,Consulting,2023-12-15,1.48,NA
emp114562,2025-02-11,Germany,Specialist,Consulting,2023-09-16,2.7,NA
emp115471,2025-02-11,Germany,Entry Level,Consulting,2024-01-26,1.76,NA
emp116008,2025-02-11,Germany,Manager/ Senior Specialist,Consulting,2023-05-01,2.96,NA
emp100123,2025-02-11,Germany,Entry Level,Customer Service,2022-11-20,2.49,NA
emp102029,2025-02-11,Germany,Manager/ Senior Specialist,R&D,2023-03-29,4.03,NA
emp104587,2025-02-11,Germany,Entry Level,R&D,2025-02-04,2.48,New Starter
emp108793,2025-02-11,Germany,Specialist,R&D,2022-10-22,4.71,NA
emp127293,2025-02-11,Germany,Entry Level,R&D,2024-08-16,2.16,NA
emp105626,2025-02-11,Germany,Entry Level,Sales,2024-05-02,2.08,NA
emp128990,2025-02-11,Italy,Manager/ Senior Specialist,Consulting,2022-04-19,5.65,NA
emp119357,2025-02-11,Spain,Specialist,Consulting,2022-09-28,3.84,NA
emp128954,2025-02-12,France,Entry Level,Consulting,2024-12-13,1.75,NA
emp121033,2025-02-12,France,Manager/ Senior Specialist,R&D,2025-01-19,4.07,NA
emp122266,2025-02-12,Germany,Manager/ Senior Specialist,Consulting,2024-07-31,4.32,NA
emp116828,2025-02-12,Germany,Entry Level,Customer Service,2024-04-17,1.13,NA
emp122645,2025-02-12,Germany,Specialist,Customer Service,2021-03-04,4.28,NA
emp122955,2025-02-12,Germany,Entry Level,Customer Service,2024-06-28,2.88,NA
emp100063,2025-02-12,Germany,Specialist,Finance,2023-05-18,4.67,NA
emp100924,2025-02-12,Germany,Entry Level,Marketing,2024-07-25,1.56,NA
emp112013,2025-02-12,Germany,Manager/ Senior Specialist,R&D,2023-10-16,4.52,NA
emp113309,2025-02-12,Germany,Manager/ Senior Specialist,R&D,2023-02-09,3.5,NA
emp108060,2025-02-12,Germany,Entry Level,Sales,2024-02-14,1.68,NA
emp122454,2025-02-12,Italy,Entry Level,Customer Service,2024-04-24,1.9,NA
emp109148,2025-02-12,Italy,Entry Level,Sales,2024-02-08,2.65,NA
emp103863,2025-02-12,Netherlands,Specialist,Sales,2022-01-11,3.63,NA
emp124130,2025-02-12,Spain,Entry Level,Sales,2024-01-16,2.07,NA
emp127464,2025-02-12,Spain,Entry Level,Sales,2024-10-03,2.2,NA
emp122148,2025-02-13,France,Specialist,Consulting,2025-02-03,3.38,New Starter
emp119140,2025-02-13,France,Specialist,Marketing,2023-05-03,2.75,NA
emp126568,2025-02-13,France,Entry Level,R&D,2024-10-09,2.57,NA
emp101754,2025-02-13,Germany,Manager/ Senior Specialist,Consulting,2024-04-08,2.93,NA
emp105673,2025-02-13,Germany,Entry Level,Consulting,2024-12-07,1.3,NA
emp123863,2025-02-13,Germany,Entry Level,Customer Service,2024-05-19,2.49,NA
emp103705,2025-02-13,Germany,Manager/ Senior Specialist,Finance,2023-09-10,2.85,NA
emp127181,2025-02-13,Germany,Specialist,HR,2023-06-06,3.42,NA
emp101251,2025-02-13,Germany,Manager/ Senior Specialist,Marketing,2023-08-19,2.9,NA
emp105518,2025-02-13,Italy,Manager/ Senior Specialist,Consulting,2024-08-15,3.92,NA
emp115621,2025-02-13,Italy,Specialist,Consulting,2023-07-30,2.34,NA
emp101283,2025-02-13,Italy,Entry Level,Marketing,2024-10-22,1.98,NA
emp100769,2025-02-13,Italy,Specialist,R&D,2024-07-17,4.69,NA
emp110713,2025-02-13,Italy,Specialist,Sales,2024-12-14,3.55,NA
emp118911,2025-02-13,Netherlands,Specialist,Sales,2024-05-20,2.5,NA
emp120307,2025-02-13,Netherlands,Manager/ Senior Specialist,Sales,2024-04-14,3.74,NA
emp100678,2025-02-14,France,Specialist,Consulting,2022-12-30,3.35,NA
emp112964,2025-02-14,France,Manager/ Senior Specialist,Consulting,2024-11-11,4.34,NA
emp129415,2025-02-14,France,Manager/ Senior Specialist,Consulting,2024-12-04,4.03,NA
emp123831,2025-02-14,Germany,Director/ Head of,Consulting,2022-06-13,3.62,NA
emp117360,2025-02-14,Germany,Entry Level,Customer Service,2024-12-28,3.02,NA
emp120419,2025-02-14,Germany,Manager/ Senior Specialist,R&D,2024-05-10,4.13,NA
emp112585,2025-02-14,Germany,Specialist,Sales,2024-09-05,3.93,NA
emp111492,2025-02-14,Italy,Manager/ Senior Specialist,Consulting,2024-02-26,3.7,NA
emp129252,2025-02-14,Italy,Specialist,Consulting,2023-01-31,3.88,NA
emp124062,2025-02-14,Italy,Specialist,Customer Service,2024-09-21,3.42,NA
emp122393,2025-02-14,Italy,Entry Level,Finance,2024-11-07,2.12,NA
emp118817,2025-02-14,Netherlands,Specialist,Consulting,2021-08-15,3.83,NA
emp126870,2025-02-14,Spain,Manager/ Senior Specialist,Customer Service,2020-11-26,5.66,NA
emp117917,2025-02-14,Spain,Entry Level,R&D,2024-12-18,2.52,NA
emp100484,2025-02-15,France,Specialist,R&D,2023-11-08,3.07,NA
emp100168,2025-02-15,Germany,Entry Level,Consulting,2023-10-05,2.7,NA
emp101163,2025-02-15,Germany,Specialist,Consulting,2024-08-25,2.94,NA
emp105983,2025-02-15,Germany,Specialist,Consulting,2024-07-04,1.87,NA
emp111641,2025-02-15,Germany,Manager/ Senior Specialist,Consulting,2024-09-25,4.43,NA
emp125299,2025-02-15,Germany,Entry Level,Consulting,2024-05-14,1.16,NA
emp126433,2025-02-15,Germany,Specialist,Consulting,2024-11-30,3.49,NA
emp101309,2025-02-15,Germany,Manager/ Senior Specialist,Customer Service,2022-08-17,3.2,NA
emp118190,2025-02-15,Germany,Specialist,Customer Service,2025-02-04,2.89,New Starter
emp117172,2025-02-15,Germany,Entry Level,HR,2024-10-11,2.22,NA
emp100754,2025-02-15,Germany,Specialist,Marketing,2021-11-26,3.54,NA
emp102872,2025-02-15,Germany,Manager/ Senior Specialist,R&D,2024-07-19,5.48,NA
emp105154,2025-02-15,Germany,Manager/ Senior Specialist,Sales,2022-09-28,3.32,NA
emp111963,2025-02-15,Germany,Entry Level,Sales,2024-02-13,2.28,NA
emp114982,2025-02-15,Germany,Specialist,Sales,2024-04-28,2.87,NA
emp105927,2025-02-15,Italy,Manager/ Senior Specialist,Consulting,2020-06-17,5.22,NA
emp103468,2025-02-15,Netherlands,Specialist,Sales,2021-07-30,5.08,NA
emp127878,2025-02-15,Netherlands,Manager/ Senior Specialist,Sales,2023-01-07,5.88,NA
emp129594,2025-02-15,Spain,Entry Level,Sales,2024-12-16,2.05,NA
emp102539,2025-02-16,France,Entry Level,Consulting,2023-10-13,2.68,NA
emp112293,2025-02-16,France,Specialist,Consulting,2024-02-01,3.06,NA
emp125620,2025-02-16,France,Specialist,Consulting,2024-07-05,2.53,NA
